contour_id,level,lon,lat
0,-210.0,-16.753145812860595,65.03454860592092
0,-210.0,-16.753196740981842,65.03459740442186
0,-210.0,-16.753335162961907,65.03472054881577
0,-210.0,-16.75336828233137,65.03473611030402
0,-210.0,-16.7535398236809,65.0347500264455
0,-210.0,-16.753711365030426,65.03481616204536
0,-210.0,-16.75387765926011,65.03489249171064
0,-210.0,-16.753882906379957,65.0348995110557
0,-210.0,-16.75403437965941,65.03506443460549
0,-210.0,-16.754054447729484,65.03508717392808
0,-210.0,-16.754182338364938,65.03523637750034
0,-210.0,-16.75422598907901,65.03527029674291
0,-210.0,-16.75435291522499,65.0354083203952
0,-210.0,-16.75439753042854,65.03549098136877
0,-210.0,-16.75443398333973,65.03558026329006
0,-210.0,-16.754420514783117,65.03575220618491
0,-210.0,-16.754434432408964,65.03592414907978
0,-210.0,-16.754569071778068,65.03607796310291
0,-210.0,-16.7545861538193,65.03609609197463
0,-210.0,-16.7547406131276,65.03623187385614
0,-210.0,-16.754783538878854,65.03626803486948
0,-210.0,-16.754912154477125,65.03641870888131
0,-210.0,-16.755083695826656,65.03641870888131
0,-210.0,-16.75510280833965,65.03643997776435
0,-210.0,-16.75519488066127,65.0366119206592
0,-210.0,-16.755255237176183,65.03667210033502
0,-210.0,-16.755426778525713,65.03677827769835
0,-210.0,-16.755443707058305,65.03678386355405
0,-210.0,-16.75559831987524,65.03681334275618
0,-210.0,-16.75576986122477,65.03683216311558
0,-210.0,-16.755941402574297,65.03683562430261
0,-210.0,-16.756112943923824,65.03683562430261
0,-210.0,-16.756284485273355,65.03683348956103
0,-210.0,-16.75645602662288,65.03683867533309
0,-210.0,-16.756627567972412,65.0368521447185
0,-210.0,-16.75679910932194,65.03687076033246
0,-210.0,-16.75697065067147,65.03687414282228
0,-210.0,-16.757111754281052,65.03695580644892
0,-210.0,-16.757142192020996,65.03697046444705
0,-210.0,-16.757313733370527,65.03697554759798
0,-210.0,-16.757485274720054,65.0369932912992
0,-210.0,-16.757656816069584,65.03701305326877
0,-210.0,-16.75782835741911,65.03702852289283
0,-210.0,-16.757999898768638,65.03702852289283
0,-210.0,-16.75817144011817,65.03702062074817
0,-210.0,-16.758342981467695,65.0369931569159
0,-210.0,-16.758514522817226,65.0369661462627
0,-210.0,-16.75862937147665,65.03695580644892
